"","date","polarity","state","text","Weeks","Season"
"777",2019-03-13,0,"NC","@kristisunshine3 @chrisbharrison @hannahg11
@BachelorABC 
HannahG should be the bachelorette... she deserves it way… https://t.co/IoLDwE7O9t","week 10","Bachelor 2019"
"778",2019-03-13,0.5,"NJ","I just want someone to love me like @colton loves @CassieRandolph.","week 10","Bachelor 2019"
"779",2019-03-13,1,"MI","@CassieRandolph @colton Look how perfect he is @AnnemarieCampo","week 10","Bachelor 2019"
"780",2019-03-13,0.116666666666667,"FL","I freaking love @CassieRandolph and @colton together, I’ve never loved a bachelor couple so much till now. 💙🦋","week 10","Bachelor 2019"
"781",2019-03-13,0,"KY","@CassieRandolph #BUILDseries where are you in your speech pathologist journey? Graduated ? Plans to ?","week 10","Bachelor 2019"
"782",2019-03-13,0.433333333333333,"NY","Yall see coltons smile that shits cute cute 🌹❤️ @colton @CassieRandolph #TheBachelor https://t.co/XdrjAnambI","week 10","Bachelor 2019"
"783",2019-03-13,0.75,"TN","@colton @CassieRandolph I have to admit I was skeptical...but I can see your love is real. So happy for you both!","week 10","Bachelor 2019"
"784",2019-03-13,0.2,"CA","Sub and shere thanks
#youtuber #youtube #YouTube
#videos #video #viral #vine #thebachelor
#agnezmo #reaction… https://t.co/WEupLeeOwJ","week 10","Bachelor 2019"
"785",2019-03-13,0.5859375,"SC","@kaitlynbristowe I am excited for you and @Jason_Tartick !! Also @colton and @CassieRandolph","week 10","Bachelor 2019"
"786",2019-03-13,0,"CA","@CassieRandolph Totally agree","week 10","Bachelor 2019"
"787",2019-03-13,1,"IN","@colton @CassieRandolph I’m so happy for you two!","week 10","Bachelor 2019"
"788",2019-03-13,-0.5,"NV","@LiveKellyRyan @BachelorABC @colton @CassieRandolph TH0SE SH0WS ARE S0 TIRED!","week 10","Bachelor 2019"
"789",2019-03-13,0.3,"IL","@viallnicholas28 @demi_burnett That laugh though","week 10","Bachelor 2019"
"790",2019-03-13,-0.272777777777778,"OH","I feel like at the very least @CassieRandolph owes @KirpaSudick an apology for jumping down her throat that she tol… https://t.co/rFxTfEcbyf","week 10","Bachelor 2019"
"791",2019-03-13,-0.8,"MI","@BachelorABC @colton @CassieRandolph Hate it @colton @CassieRandolph","week 10","Bachelor 2019"
"792",2019-03-13,-0.4,"MI","@BachelorABC @colton @CassieRandolph Worse bachelor ever @BachelorABC","week 10","Bachelor 2019"
"793",2019-03-13,-0.125,"KS","@colton and @CassieRandolph are pefect for each other 😍😍😍#TheBachelor","week 10","Bachelor 2019"
"794",2019-03-13,0.5,"NC","@demi_burnett U better go to paradise hor","week 10","Bachelor 2019"
"795",2019-03-13,0.75,"NC","@bethvalletti @CassieRandolph @colton Impressed? Or wondering how many people saw that up close and wondered what w… https://t.co/sciKvcK33w","week 10","Bachelor 2019"
"796",2019-03-13,0,"CA","I refuse to settle for someone until they look at me / talk about me / &amp; fight for me the way @colton does for @CassieRandolph 😍💞😍","week 10","Bachelor 2019"
"797",2019-03-13,0.625,"NY","How Cassie Randolph’s Family Feels About The Bachelor’s Colton Underwood Now: ‘They Love Him!’ https://t.co/1rxKIo0fYt via @people","week 10","Bachelor 2019"
"798",2019-03-13,0,"MN","Why doesn’t @CassieRandolph have a blue check mark yet?","week 10","Bachelor 2019"
"799",2019-03-13,0,"NE","@demi_burnett @CassieRandolph https://t.co/xHjR1bbQs3","week 10","Bachelor 2019"
"800",2019-03-13,0,"TX","@TheView @JoyVBehar @HuntsmanAbby @ananavarro @sunny @meghanmcain @BachelorABC @colton @CassieRandolph But America… https://t.co/FWd1ZgVpUf","week 10","Bachelor 2019"
"801",2019-03-13,0,"TX","@MayraABC13 @KellyRipa @TheBachelorTV @CassieRandolph @colton https://t.co/aHXCCgGiEQ","week 10","Bachelor 2019"
"802",2019-03-13,0,"MN","Since Scott, Ben and Randall were all taken, the ladies in thebachelorabctv had to settle for Colton 😜. Fun… https://t.co/cZRFRpiiUp","week 10","Bachelor 2019"
"803",2019-03-13,0.5,"TX","I’m so in love with @CassieRandolph and @colton ❤️😭","week 10","Bachelor 2019"
"804",2019-03-13,0.5,"SC","I really hope @colton is happy for years to come. I worry based on the talk during the season that @CassieRandolph… https://t.co/MqpoH5X40p","week 10","Bachelor 2019"
"805",2019-03-13,0.25,"IL","@demi_burnett what's up? ;)","week 10","Bachelor 2019"
"806",2019-03-13,0.7125,"NJ","Our conclusion of @colton journey to find his love @CassieRandolph ! It’s been a joy producing his journey for y’al… https://t.co/UeG05OVD77","week 10","Bachelor 2019"
"807",2019-03-13,0.7125,"NJ","Our conclusion of @colton journey to find his love @CassieRandolph ! It’s been a joy producing his journey recaps o… https://t.co/pWBMnWH4mA","week 10","Bachelor 2019"
"808",2019-03-13,0,"OH","@colton @CassieRandolph ❤❤❤❤❤","week 10","Bachelor 2019"
"809",2019-03-13,0,"TX","I never watched the Bachelor but I saw Cassie Randolph on GMA and she’s definitely the prettiest person I’ve ever seen!!","week 10","Bachelor 2019"
"810",2019-03-13,-0.311111111111111,"OK","When you say “the most shocking moment in bachelor history” every season it starts to lose its dramatic meaning #thebachelor","week 10","Bachelor 2019"
"811",2019-03-13,0,"MI","But why not Hannah G... #theBachlorette #thebachelor","week 10","Bachelor 2019"
"812",2019-03-13,0,"FL","@KieranMcCoy08 I still CANNOT believe my son watches #thebachelor #wheredidigowrong","week 10","Bachelor 2019"
"813",2019-03-13,-0.45,"CA","@TayshiaAdams Just gonna assume they offered you the Bachelorette and you said, ""Fuck no"". Best of luck to you... y… https://t.co/lPBTKWfqfJ","week 10","Bachelor 2019"
"814",2019-03-13,0.65,"MI","I’ve loved @CassieRandolph since the first day of the season🥰🤩 so happy for them!!","week 10","Bachelor 2019"
"815",2019-03-14,0,"CA","03.14.2019 Fact. Will be lost until May when The Bachelorette begins. #thebachelor #onmondayswewatchthebachelor… https://t.co/ib9pUw3ajR","week 10","Bachelor 2019"
"816",2019-03-14,0,"NV","Thank you @VelstandGlenn, @JonasP_LVGEA, @HCC_Nevada, @NVDC123, @adpikelly, @pmoradkhan, Hannah Brown &amp; Jamie Cruz… https://t.co/0e7WdO08bx","week 10","Bachelor 2019"
"817",2019-03-14,0.4,"NY","@SydneyLotuaco I can’t imagine that happens much outside the LA ↔️ NYC routes lol","week 10","Bachelor 2019"
"818",2019-03-14,0.75,"SC","@CassieRandolph so glad u ended up with him because I thought u two were perfect together!!! Time will make things work","week 10","Bachelor 2019"
"819",2019-03-14,0.7,"PA","Picture how good looking @colton &amp; @CassieRandolph ‘s babies will be ... 😭😍","week 10","Bachelor 2019"
"820",2019-03-14,0,"MA","@CassieRandolph is @KristinCav’s twin!!!!","week 10","Bachelor 2019"
"821",2019-03-14,0,"TX","@BeckiRuther @AJJR88 @BachelorABC @colton @CassieRandolph https://t.co/LCaPpRaxhl","week 10","Bachelor 2019"
"822",2019-03-14,0,"WI","Should have been @demi_burnett","week 10","Bachelor 2019"
"823",2019-03-14,0,"CA","@demi_burnett @viallnicholas28 I think you should peel soma his layers back and show him your dream closet gurl. I luv u","week 10","Bachelor 2019"
"824",2019-03-14,-0.625,"CA","I’m seriously obsessed with @colton  and @CassieRandolph! Cutest couple ever. I felt like I was watching a fairytal… https://t.co/top6AngGd7","week 10","Bachelor 2019"
"825",2019-03-14,0.75,"MO","What did you all think about the @bachelorabc finale?! I’m pretty happy for them! 😊 I think it’s awesome that they… https://t.co/Oh4ugoY702","week 10","Bachelor 2019"
"826",2019-03-14,0.25,"NC","@BachelorABC @colton @CassieRandolph I love them too. Is it possible for you to tell me what brand of shirt @colton… https://t.co/80Au50vCU5","week 10","Bachelor 2019"
"827",2019-03-14,0,"MN","I saw @CassieRandolph wearing a cheetah scrunchie...so I bought a cheetah scrunchie #fetch https://t.co/EG1pVT8IbD","week 10","Bachelor 2019"
"828",2019-03-14,0,"CA","@demi_burnett Watch my makeup video 🥰 https://t.co/nghkp1SbTd","week 10","Bachelor 2019"
"829",2019-03-14,0,"CO","I still just want to know how @CassieRandolph can just ditch out on SLP school like this for the bachelor...meanwhi… https://t.co/b6kenFzSe3","week 10","Bachelor 2019"
"830",2019-03-14,0,"FL","I CAN SEE THE  F U T U R E
 #thebachelor","week 10","Bachelor 2019"
"831",2019-03-14,-0.5,"FL","I have an effing useless talent where I can pick #thebachelor winner on night one","week 10","Bachelor 2019"
"832",2019-03-14,0.136363636363636,"CA","I think we all know Tayshia should have been the new bachelorette @TayshiaAdams 😍","week 10","Bachelor 2019"
"833",2019-03-14,0,"TN","#thebachelor #coltonandcassie","week 10","Bachelor 2019"
"834",2019-03-14,0.75,"NY","@BachelorABC @CassieRandolph @colton 💖 💙  I love ❤️ Cassie &amp; Colton together they are by Far,the very Best 🌟 ⭐️ cou… https://t.co/RdJe5WgNDL","week 10","Bachelor 2019"
"835",2019-03-14,0,"NY","@melssy7 @sadunk12 @BachelorABC @CassieRandolph @colton I bet 👏🏻 &amp; agree!!! 👍🏻  I think 🤔 Cassie, 💖 Colton 💙 did it… https://t.co/tT1V4OQ2vv","week 10","Bachelor 2019"
"836",2019-03-14,0,"NY","@44MYPRZ @BachelorABC @CassieRandolph @colton I always did,I respect her for her decisions &amp; it’s called integrity!!!","week 10","Bachelor 2019"
"837",2019-03-14,0.3,"NY","Oh wow. I love this. #bachelornation #thebachelorette","week 10","Bachelor 2019"
"838",2019-03-14,0.85,"NJ","You’re so beautiful @CassieRandolph 🥰😍","week 10","Bachelor 2019"
"839",2019-03-14,-0.15,"MN","Already the most annoying couple on the internet. #thebachelor #bachelor","week 10","Bachelor 2019"
"840",2019-03-14,0,"FL","@CassieRandolph @BachelorABC Bet you break in under a month","week 10","Bachelor 2019"
"841",2019-03-14,0,"NY","Hey @CassieRandolph where's that photo you were gonna tweet","week 10","Bachelor 2019"
"842",2019-03-14,0.5,"NY","So cute together!💕 #TheBachelor @colton @CassieRandolph","week 10","Bachelor 2019"
"843",2019-03-14,-0.5,"KY","IM OBSESSED 😍😍😍 @CassieRandolph @colton","week 10","Bachelor 2019"
"844",2019-03-15,0,"CA","@tonyyyyyvu @CassieRandolph @Arielle","week 10","Bachelor 2019"
"845",2019-03-15,0.416666666666667,"KY","@colton @FrozenBroadway @PattiMurin @CassieRandolph First date but you was ready to put a ring on it?? Lol","week 10","Bachelor 2019"
"846",2019-03-15,0.5,"WI","I love @colton and @CassieRandolph like, it’s okay to leave the bachelor and NOT BE ENGAGED. Everybody loves and mo… https://t.co/t2mTuZmVK2","week 10","Bachelor 2019"
"847",2019-03-15,0.678571428571429,"TN","@CassieRandolph &amp; @colton..GOALS right here! Much love to you both! Your smiles are contagious!!!","week 10","Bachelor 2019"
"848",2019-03-15,0.25,"WI","@colton @CassieRandolph I didn't realize how big of a height difference there is between you two.. y'all are adorable 🥰","week 10","Bachelor 2019"
"849",2019-03-15,0.625,"GA","@CassieRandolph This is just so cute! Cute couple. Hope yall make it!","week 10","Bachelor 2019"
"850",2019-03-15,0.103515625,"CA","@demi_burnett @PaulParmar1 @CassieRandolph @colton Cassie! I LOVE your gold necklace with the little bars! where can I find!","week 10","Bachelor 2019"
"851",2019-03-15,0.375,"TN","@brookemiccio @colton @CassieRandolph But like they weren’t allowed to post about it? And now are excited to. Like… https://t.co/V6hfU4tVyn","week 10","Bachelor 2019"
"852",2019-03-15,0.5,"NC","@CarolineLynette @BachelorABC Dude I’m just like @CassieRandolph and @colton love is so PUREEEEE!!!!!!😍😭 And yes li… https://t.co/G8RgwOc5Jf","week 10","Bachelor 2019"
"853",2019-03-15,0,"FL","@BachelorABC @CassieRandolph @colton She is not into him","week 10","Bachelor 2019"
"854",2019-03-15,-0.3,"NC","@CarolineLynette @BachelorABC @CassieRandolph @colton I feel like I unknowingly do that anyway 😂  At least I would… https://t.co/o5GPNi2mFd","week 10","Bachelor 2019"
"855",2019-03-15,1,"WV","@CassieRandolph be my best friend plz #SLPstobe baby","week 10","Bachelor 2019"
"856",2019-03-15,1,"WV","@CassieRandolph be my best friend plz .. #SLPs2Be","week 10","Bachelor 2019"
"857",2019-03-15,0,"AZ","@terynslade @hannahbrownleee Done.","week 10","Bachelor 2019"
"858",2019-03-15,-0.5,"NC","I check insta every 2 minutes to see if @CassieRandolph and @colton have posted anything. Obsessed? No not at all.","week 10","Bachelor 2019"
"859",2019-03-15,0.75,"CA","@caelynnmk you’ll always have our rose! 🌹 #pixster #photobooth .
.
.
.
.
.
#bachelor #bachelorette #picoftheday… https://t.co/6gbEaWXpik","week 10","Bachelor 2019"
"860",2019-03-15,0,"IL","@CassieRandolph Thank you thank you thank for these 🥰🥰🥰🙄","week 10","Bachelor 2019"
"861",2019-03-15,-0.4,"CA","@demi_burnett Sounds like a Reality show game","week 10","Bachelor 2019"
"862",2019-03-15,0,"NY","@CassieRandolph I think you need these 🦋 hint hint @colton 😉","week 10","Bachelor 2019"
"863",2019-03-15,0.318181818181818,"TX","I live for the pictures of @colton and @CassieRandolph on insta, so dang cute togetherrrrr 🥰","week 10","Bachelor 2019"
"864",2019-03-15,0,"PA","@CassieRandolph Are U continuing with your grad school enrollment? As a fellow SLP, wondering how your program was… https://t.co/GZ8si3DVBi","week 10","Bachelor 2019"
"865",2019-03-15,0.6,"CO","@colton and @CassieRandolph are going to have the most gorgeous kids I’ve ever seen","week 10","Bachelor 2019"
"866",2019-03-15,0,"CO","@TimesSquareNYC @PattiMurin @CassieRandolph @colton Cc @LifeAtPurdue","week 10","Bachelor 2019"
"867",2019-03-15,0.68828125,"NY","@colton @CassieRandolph y’all where are you in NYC my friends and i are huge fans we’d love to congratulate you!!!","week 10","Bachelor 2019"
"868",2019-03-16,0,"PA","@demi_burnett @jamescharles Now this is a collab I wanna see","week 10","Bachelor 2019"
"869",2019-03-16,-0.025,"KY","also shout out @CassieRandolph for the outfit inspo🥰 long white sleeve turtleneck with mom jeans","week 10","Bachelor 2019"
"870",2019-03-16,0.0747159090909091,"NV","@demi_burnett @CassieRandolph @colton In the words of @kaitlynbristowe it’s a weird beautiful little word you live in","week 10","Bachelor 2019"
"871",2019-03-16,0,"CA","@demi_burnett let ya girl know","week 10","Bachelor 2019"
"872",2019-03-16,-1,"LA","That poor cat!!!! @CassieRandolph you and @colton need to teach this boy!!","week 10","Bachelor 2019"
"873",2019-03-16,-0.0666666666666667,"CA","I did not win the heart of the Bach but I did have a bloody good time trying to!!!!!
thebacheloruk @MarkWright_… https://t.co/ilI06H4ykG","week 10","Bachelor 2019"
"874",2019-03-16,0.15,"FL","@CassieRandolph okay so I know you're not a beauty guru but I'm gonna need an everyday hair/makeup routine from you… https://t.co/Uc4dzc5hEO","week 10","Bachelor 2019"
"875",2019-03-16,0,"MA","@CassieRandolph 😂😂😂","week 10","Bachelor 2019"
"876",2019-03-16,0.5,"WY","@CassieRandolph Too many red-eyes and appearances on tv shows, hugging everyone🥴 Get well soon!🥣💊❤️","week 10","Bachelor 2019"
"877",2019-03-16,-0.2,"WY","@CassieRandolph Time to put the blue tick behind yours and Colton’s name😊","week 10","Bachelor 2019"
"878",2019-03-16,0,"SC","@cassieandcolton @colton @CassieRandolph https://t.co/KXeW8m78d2","week 10","Bachelor 2019"
"879",2019-03-16,0.5,"CA","HE STILL CARRIES THE BUTTERFLY IN HIS POCKET @CassieRandolph @colton 😭😭😭😭😭😭😭😭😭😭😭 love wins❤️  @BachelorABC","week 10","Bachelor 2019"
"880",2019-03-17,0.486979166666667,"OH","@colton @CassieRandolph Seriously cannot get over how cute y’all are together!! So glad you’re both happy!","week 10","Bachelor 2019"
"881",2019-03-17,0.375,"WI","@colton @CassieRandolph I love you both so much!","week 10","Bachelor 2019"
"882",2019-03-17,0.375,"FL","@chrisbharrison @CassieRandolph So glad you guys are involving Christian contestants more and more. And even the ne… https://t.co/NCF5LEOh76","week 10","Bachelor 2019"
"883",2019-03-17,0,"CA","@colton @CassieRandolph wya I’m trynna link up at the beach rn!!??","week 10","Bachelor 2019"
"884",2019-03-17,0,"VA","@colton not knowing how to play/interact with cats, geeks me 😂 @CassieRandolph","week 10","Bachelor 2019"
"885",2019-03-17,0,"MI","@colton @CassieRandolph But this time you actually eat the food in front of you instead of eating beforehand &amp; havi… https://t.co/iECJk2DKvn","week 10","Bachelor 2019"
"886",2019-03-17,0,"TX","@demi_burnett @AlabamaHannah","week 10","Bachelor 2019"
"887",2019-03-17,0,"TX","i aspire to be as articulate and gracious as my queens,   @therachlindsay, @tayshiaadams and @hannahg11.","week 10","Bachelor 2019"
"888",2019-03-17,0,"TX","i aspire to be as articulate and gracious as my queens, @therachlindsay, @tayshiaadams and @hannahg11.","week 10","Bachelor 2019"
"889",2019-03-17,0.28125,"TX","@TayshiaAdams @Disney there’s honestly no other appropriate compliment ??","week 10","Bachelor 2019"
"890",2019-03-17,1,"MI","@CassieRandolph Colton looks like your daddy.  Best choice!","week 10","Bachelor 2019"
"891",2019-03-17,0,"TX","@demi_burnett Lmaoooo","week 10","Bachelor 2019"
"892",2019-03-17,0,"MN","@symbolicsides @demi_burnett Me too! 😂","week 10","Bachelor 2019"
"893",2019-03-17,1,"FL","@CassieRandolph So happy it all worked out! On another note, that food looks awesome!!!","week 10","Bachelor 2019"
"894",2019-03-17,0.2,"NY","Really didnt realize @CassieRandolph  #BachelorABC   Was in #youngonce","week 10","Bachelor 2019"
"895",2019-03-17,0.525,"NY","This week on #thebachelor was a whirlwind of emotions. I’m so happy I had my first one on one date with Kevin in LG… https://t.co/Ag0FJ0qP3J","week 10","Bachelor 2019"
"896",2019-03-17,0,"FL","@colton @CassieRandolph #notherefortherightreasons #worstseasonever","week 10","Bachelor 2019"
"897",2019-03-18,0,"TX","Greetings my fellow panthers , This is Hannah Brown and she am running to be your 2019-2020 Miss Sophomore👑! Her pl… https://t.co/0HF3dTANnt","week 10","Bachelor 2019"
"898",2019-03-18,0,"FL","@CassieRandolph can you teach me sign language ?","week 10","Bachelor 2019"
"899",2019-03-18,0,"NC","I don’t know what to do with myself on a Monday without #thebachelor I guess that’s why today sucked","week 10","Bachelor 2019"
"900",2019-03-18,0,"TX","@demi_burnett help ya girl Hannah B out 😭","week 10","Bachelor 2019"
"901",2019-03-18,-1,"KY","@colton @CassieRandolph  welp Monday’s will be boring now. And my sons math teacher brian Bowles is elim already with hannah. So blah!","week 10","Bachelor 2019"
"902",2019-03-18,0,"CA","So last night I saw @colton and @CassieRandolph in HB and I was like omg @aubreyy_rose look it’s Colton and Cassie… https://t.co/1ZQMVJpkyQ","week 10","Bachelor 2019"
"903",2019-03-18,0,"PA","@_pinkprobz_ @colton @CassieRandolph Congratulations!","week 10","Bachelor 2019"
"904",2019-03-18,0,"AL","In an exclusive interview, I spoke with Hannah Brown about “The Bachelorette,” what her type is and where in Tuscal… https://t.co/R8wWNboB4k","week 10","Bachelor 2019"
"905",2019-03-18,0,"AL","In an exclusive interview, I spoke with Hannah Brown talked about #TheBachelorette, what she looks for in a man and… https://t.co/rNuhh7Jx0W","week 10","Bachelor 2019"
"906",2019-03-18,0,"CA","if i don’t get to meet @CassieRandolph &amp; @colton at the beach this summer, I WILL CRY","week 10","Bachelor 2019"
